arch	languages.kotlin	pacman-package	kotlin
arch	containers.lazydocker	pacman-package	lazydocker
arch	development.lazygit	pacman-package	lazygit
arch	desktop.integration	pacman-package	libnotify
arch	media.info	pacman-package	mediainfo
arch	editors.neovim	pacman-package	neovim
arch	cli.nmap	pacman-package	nmap
arch	productivity.obsidian	pacman-package	obsidian
arch	cli.sevenzip	pacman-package	p7zip
arch	productivity.pass	pacman-package	pass
arch	cli.procs	pacman-package	perf
arch	media.poppler	pacman-package	poppler
arch	cli.procs	pacman-package	procs
arch	languages.python	pacman-package	python
arch	languages.python	pacman-package	python-virtualenv
arch	cli.ripgrep	pacman-package	ripgrep
arch	development.shellcheck	pacman-package	shellcheck
arch	development.sshpass	pacman-package	sshpass
arch	cli.tealdeer	pacman-package	tealdeer
arch	development.tree-sitter	pacman-package	tree-sitter-cli
arch	development.watchexec	pacman-package	watchexec
arch	development.wasm-bindgen	pacman-package	wasm-bindgen
arch	cli.xclip	pacman-package	xclip
arch	desktop.integration	pacman-package	xdg-utils
arch	cli.xh	pacman-package	xh
arch	cli.yazi	pacman-package	yazi
arch	languages.typescript	npm-package	typescript
arch	languages.typescript	npm-package	typescript-language-server
arch	ai.codex-cli	npm-package	@openai/codex
arch	ai.pi	npm-package	@earendil-works/pi-coding-agent	ignore-scripts
arch	cli.tealdeer	cargo-package	tealdeer	missing-only
arch	cli.bat	cargo-package	bat	missing-only
arch	cli.ripgrep	cargo-package	ripgrep	missing-only
arch	development.tree-sitter	cargo-package	tree-sitter-cli	missing-only
arch	development.cargo-edit	cargo-package	cargo-edit	missing-only
arch	development.wasm-bindgen	cargo-package	wasm-bindgen-cli	missing-only
arch	development.watchexec	cargo-package	watchexec-cli	missing-only
ubuntu	productivity.bitwarden	apt-package	bitwarden
ubuntu	communication.chrome	apt-package	google-chrome-stable
ubuntu	editors.code	apt-package	code
ubuntu	communication.discord	apt-package	discord
ubuntu	containers.docker	apt-package	docker.io
ubuntu	containers.docker	apt-package	docker-compose-v2
ubuntu	containers.docker	apt-package	docker-compose
ubuntu	containers.docker	apt-package	docker-buildx
ubuntu	terminal.ghostty	apt-package	ghostty
ubuntu	development.lazygit	path	/usr/local/bin/lazygit
ubuntu	productivity.obsidian	apt-package	obsidian
ubuntu	ai.claude-code	path	~/.local/bin/claude
ubuntu	ai.claude-code	payload-tree	~/.local/share/claude
ubuntu	ai.herdr	path	~/.local/bin/herdr
ubuntu	containers.lazydocker	path	~/.local/bin/lazydocker
ubuntu	cli.yazi	cargo-package	yazi-build
debian	productivity.bitwarden	apt-package	bitwarden
debian	communication.chrome	apt-package	google-chrome-stable
debian	editors.code	apt-package	code
debian	communication.discord	apt-package	discord
debian	containers.docker	apt-package	docker.io
debian	containers.docker	apt-package	docker-compose-v2
debian	containers.docker	apt-package	docker-compose
debian	containers.docker	apt-package	docker-buildx
debian	terminal.ghostty	apt-package	ghostty
debian	development.lazygit	path	/usr/local/bin/lazygit
debian	productivity.obsidian	apt-package	obsidian
debian	ai.claude-code	path	~/.local/bin/claude
debian	ai.claude-code	payload-tree	~/.local/share/claude
debian	ai.herdr	path	~/.local/bin/herdr
debian	containers.lazydocker	path	~/.local/bin/lazydocker
debian	cli.yazi	cargo-package	yazi-build
arch	ai.claude-code	path	~/.local/bin/claude
arch	ai.claude-code	payload-tree	~/.local/share/claude
arch	ai.herdr	path	~/.local/bin/herdr
ubuntu	containers.docker	service	docker
ubuntu	terminal.ghostty	managed-file	~/.config/xdg-terminals.list	com.mitchellh.ghostty.desktop
debian	containers.docker	service	docker
debian	terminal.ghostty	managed-file	~/.config/xdg-terminals.list	com.mitchellh.ghostty.desktop
arch	containers.docker	service	docker
arch	terminal.ghostty	managed-file	~/.config/xdg-terminals.list	com.mitchellh.ghostty.desktop
ubuntu	communication.chrome	managed-file	/etc/apt/sources.list.d/google-chrome.list	deb [arch=amd64 signed-by=/usr/share/keyrings/google-chrome.gpg] https://dl.google.com/linux/chrome/deb/ stable main
